r2sum	20	250	1	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2sum	20	250	2	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2blk	20	250	1	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2blk	20	250	2	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2rnd	20	250	1	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r2rnd	20	250	2	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r3per	9	46	1	1 2 3 1 2 3 1 2 3
r3per	9	46	2	1 2 3 1 2 3 1 2 3
r3sum	9	46	1	1 1 1 2 2 2 3 3 3
r3sum	9	46	2	1 1 1 2 2 2 3 3 3
r3blk	9	46	1	1 1 2 2 3 3 1 2 3
r3blk	9	46	2	1 1 2 2 3 3 1 2 3
r3rnd	9	46	1	1 3 3 3 1 2 2 1 2
r3rnd	9	46	2	1 3 3 3 1 2 2 1 2
r3per	15	127	1	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3per	15	127	2	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3sum	15	127	1	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3sum	15	127	2	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3blk	15	127	1	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3blk	15	127	2	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3rnd	15	127	1	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
r3rnd	15	127	2	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
id	8	36	1	1 1 1 1 1 1 1 1
id	8	36	2	1 1 1 1 1 1 1 1
r2per	8	36	1	1 2 1 2 1 2 1 2
r2per	8	36	2	1 2 1 2 1 2 1 2
r2sum	8	36	1	1 1 1 1 2 2 2 2
r2sum	8	36	2	1 1 1 1 2 2 2 2
r2blk	8	36	1	1 1 2 2 1 1 2 2
r2blk	8	36	2	1 1 2 2 1 1 2 2
r2rnd	8	36	1	1 2 2 1 2 1 1 2
r2rnd	8	36	2	1 2 2 1 2 1 1 2
id	12	81	1	1 1 1 1 1 1 1 1 1 1 1 1
id	12	81	2	1 1 1 1 1 1 1 1 1 1 1 1
r2per	12	81	1	1 2 1 2 1 2 1 2 1 2 1 2
r2per	12	81	2	1 2 1 2 1 2 1 2 1 2 1 2
r2sum	12	81	1	1 1 1 1 1 1 2 2 2 2 2 2
r2sum	12	81	2	1 1 1 1 1 1 2 2 2 2 2 2
r2blk	12	81	1	1 1 1 2 2 2 1 1 1 2 2 2
r2blk	12	81	2	1 1 1 2 2 2 1 1 1 2 2 2
r2rnd	12	81	1	1 1 2 2 1 1 1 2 2 2 1 2
r2rnd	12	81	2	1 1 2 2 1 1 1 2 2 2 1 2
r3per	12	81	1	1 2 3 1 2 3 1 2 3 1 2 3
r3per	12	81	2	1 2 3 1 2 3 1 2 3 1 2 3
r3sum	12	81	1	1 1 1 1 2 2 2 2 3 3 3 3
r3sum	12	81	2	1 1 1 1 2 2 2 2 3 3 3 3
r3blk	12	81	1	1 1 2 2 3 3 1 1 2 2 3 3
r3blk	12	81	2	1 1 2 2 3 3 1 1 2 2 3 3
r3rnd	12	81	1	3 1 3 2 3 2 2 1 3 2 1 1
r3rnd	12	81	2	3 1 3 2 3 2 2 1 3 2 1 1
id	16	144	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	16	144	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	16	144	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	16	144	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	16	144	1	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2sum	16	144	2	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2blk	16	144	1	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2blk	16	144	2	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2rnd	16	144	1	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
r2rnd	16	144	2	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
id	20	225	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	20	225	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	20	225	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	20	225	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	20	225	1	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2sum	20	225	2	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2blk	20	225	1	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2blk	20	225	2	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2rnd	20	225	1	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r2rnd	20	225	2	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
id	8	32	1	1 1 1 1 1 1 1 1
id	8	32	2	1 1 1 1 1 1 1 1
r2per	8	32	1	1 2 1 2 1 2 1 2
r2per	8	32	2	1 2 1 2 1 2 1 2
r2sum	8	32	1	1 1 1 1 2 2 2 2
r2sum	8	32	2	1 1 1 1 2 2 2 2
r2blk	8	32	1	1 1 2 2 1 1 2 2
r2blk	8	32	2	1 1 2 2 1 1 2 2
r2rnd	8	32	1	1 2 2 1 2 1 1 2
r2rnd	8	32	2	1 2 2 1 2 1 1 2
id	12	72	1	1 1 1 1 1 1 1 1 1 1 1 1
id	12	72	2	1 1 1 1 1 1 1 1 1 1 1 1
r2per	12	72	1	1 2 1 2 1 2 1 2 1 2 1 2
r2per	12	72	2	1 2 1 2 1 2 1 2 1 2 1 2
r2sum	12	72	1	1 1 1 1 1 1 2 2 2 2 2 2
r2sum	12	72	2	1 1 1 1 1 1 2 2 2 2 2 2
r2blk	12	72	1	1 1 1 2 2 2 1 1 1 2 2 2
r2blk	12	72	2	1 1 1 2 2 2 1 1 1 2 2 2
r2rnd	12	72	1	1 1 2 2 1 1 1 2 2 2 1 2
r2rnd	12	72	2	1 1 2 2 1 1 1 2 2 2 1 2
r3per	12	72	1	1 2 3 1 2 3 1 2 3 1 2 3
r3per	12	72	2	1 2 3 1 2 3 1 2 3 1 2 3
r3sum	12	72	1	1 1 1 1 2 2 2 2 3 3 3 3
r3sum	12	72	2	1 1 1 1 2 2 2 2 3 3 3 3
r3blk	12	72	1	1 1 2 2 3 3 1 1 2 2 3 3
r3blk	12	72	2	1 1 2 2 3 3 1 1 2 2 3 3
r3rnd	12	72	1	3 1 3 2 3 2 2 1 3 2 1 1
r3rnd	12	72	2	3 1 3 2 3 2 2 1 3 2 1 1
id	16	128	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	16	128	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	16	128	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	16	128	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	16	128	1	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2sum	16	128	2	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2blk	16	128	1	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2blk	16	128	2	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2rnd	16	128	1	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
r2rnd	16	128	2	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
id	20	200	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	20	200	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	20	200	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	20	200	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	20	200	1	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2sum	20	200	2	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2blk	20	200	1	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2blk	20	200	2	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2rnd	20	200	1	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r2rnd	20	200	2	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r3per	15	112	1	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3per	15	112	2	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3sum	15	112	1	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3sum	15	112	2	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3blk	15	112	1	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3blk	15	112	2	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3rnd	15	112	1	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
r3rnd	15	112	2	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
r3per	9	40	1	1 2 3 1 2 3 1 2 3
r3per	9	40	2	1 2 3 1 2 3 1 2 3
r3sum	9	40	1	1 1 1 2 2 2 3 3 3
r3sum	9	40	2	1 1 1 2 2 2 3 3 3
r3blk	9	40	1	1 1 2 2 3 3 1 2 3
r3blk	9	40	2	1 1 2 2 3 3 1 2 3
r3rnd	9	40	1	1 3 3 3 1 2 2 1 2
r3rnd	9	40	2	1 3 3 3 1 2 2 1 2
id	8	28	1	1 1 1 1 1 1 1 1
id	8	28	2	1 1 1 1 1 1 1 1
r2per	8	28	1	1 2 1 2 1 2 1 2
r2per	8	28	2	1 2 1 2 1 2 1 2
r2sum	8	28	1	1 1 1 1 2 2 2 2
r2sum	8	28	2	1 1 1 1 2 2 2 2
r2blk	8	28	1	1 1 2 2 1 1 2 2
r2blk	8	28	2	1 1 2 2 1 1 2 2
r2rnd	8	28	1	1 2 2 1 2 1 1 2
r2rnd	8	28	2	1 2 2 1 2 1 1 2
id	12	63	1	1 1 1 1 1 1 1 1 1 1 1 1
id	12	63	2	1 1 1 1 1 1 1 1 1 1 1 1
r2per	12	63	1	1 2 1 2 1 2 1 2 1 2 1 2
r2per	12	63	2	1 2 1 2 1 2 1 2 1 2 1 2
r2sum	12	63	1	1 1 1 1 1 1 2 2 2 2 2 2
r2sum	12	63	2	1 1 1 1 1 1 2 2 2 2 2 2
r2blk	12	63	1	1 1 1 2 2 2 1 1 1 2 2 2
r2blk	12	63	2	1 1 1 2 2 2 1 1 1 2 2 2
r2rnd	12	63	1	1 1 2 2 1 1 1 2 2 2 1 2
r2rnd	12	63	2	1 1 2 2 1 1 1 2 2 2 1 2
r3per	12	63	1	1 2 3 1 2 3 1 2 3 1 2 3
r3per	12	63	2	1 2 3 1 2 3 1 2 3 1 2 3
r3sum	12	63	1	1 1 1 1 2 2 2 2 3 3 3 3
r3sum	12	63	2	1 1 1 1 2 2 2 2 3 3 3 3
r3blk	12	63	1	1 1 2 2 3 3 1 1 2 2 3 3
r3blk	12	63	2	1 1 2 2 3 3 1 1 2 2 3 3
r3rnd	12	63	1	3 1 3 2 3 2 2 1 3 2 1 1
r3rnd	12	63	2	3 1 3 2 3 2 2 1 3 2 1 1
id	16	112	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	16	112	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	16	112	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	16	112	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	16	112	1	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2sum	16	112	2	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2blk	16	112	1	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2blk	16	112	2	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2rnd	16	112	1	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
r2rnd	16	112	2	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
id	20	175	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	20	175	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	20	175	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	20	175	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	20	175	1	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2sum	20	175	2	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2blk	20	175	1	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2blk	20	175	2	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2rnd	20	175	1	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r2rnd	20	175	2	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r3per	15	98	1	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3per	15	98	2	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3sum	15	98	1	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3sum	15	98	2	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3blk	15	98	1	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3blk	15	98	2	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3rnd	15	98	1	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
r3rnd	15	98	2	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
r3per	9	35	1	1 2 3 1 2 3 1 2 3
r3per	9	35	2	1 2 3 1 2 3 1 2 3
r3sum	9	35	1	1 1 1 2 2 2 3 3 3
r3sum	9	35	2	1 1 1 2 2 2 3 3 3
r3blk	9	35	1	1 1 2 2 3 3 1 2 3
r3blk	9	35	2	1 1 2 2 3 3 1 2 3
r3rnd	9	35	1	1 3 3 3 1 2 2 1 2
r3rnd	9	35	2	1 3 3 3 1 2 2 1 2
id	8	24	1	1 1 1 1 1 1 1 1
id	8	24	2	1 1 1 1 1 1 1 1
r2per	8	24	1	1 2 1 2 1 2 1 2
r2per	8	24	2	1 2 1 2 1 2 1 2
r2sum	8	24	1	1 1 1 1 2 2 2 2
r2sum	8	24	2	1 1 1 1 2 2 2 2
r2blk	8	24	1	1 1 2 2 1 1 2 2
r2blk	8	24	2	1 1 2 2 1 1 2 2
r2rnd	8	24	1	1 2 2 1 2 1 1 2
r2rnd	8	24	2	1 2 2 1 2 1 1 2
id	12	54	1	1 1 1 1 1 1 1 1 1 1 1 1
id	12	54	2	1 1 1 1 1 1 1 1 1 1 1 1
r2per	12	54	1	1 2 1 2 1 2 1 2 1 2 1 2
r2per	12	54	2	1 2 1 2 1 2 1 2 1 2 1 2
r2sum	12	54	1	1 1 1 1 1 1 2 2 2 2 2 2
r2sum	12	54	2	1 1 1 1 1 1 2 2 2 2 2 2
r2blk	12	54	1	1 1 1 2 2 2 1 1 1 2 2 2
r2blk	12	54	2	1 1 1 2 2 2 1 1 1 2 2 2
r2rnd	12	54	1	1 1 2 2 1 1 1 2 2 2 1 2
r2rnd	12	54	2	1 1 2 2 1 1 1 2 2 2 1 2
r3per	12	54	1	1 2 3 1 2 3 1 2 3 1 2 3
r3per	12	54	2	1 2 3 1 2 3 1 2 3 1 2 3
r3sum	12	54	1	1 1 1 1 2 2 2 2 3 3 3 3
r3sum	12	54	2	1 1 1 1 2 2 2 2 3 3 3 3
r3blk	12	54	1	1 1 2 2 3 3 1 1 2 2 3 3
r3blk	12	54	2	1 1 2 2 3 3 1 1 2 2 3 3
r3rnd	12	54	1	3 1 3 2 3 2 2 1 3 2 1 1
r3rnd	12	54	2	3 1 3 2 3 2 2 1 3 2 1 1
id	16	96	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	16	96	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	16	96	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	16	96	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	16	96	1	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2sum	16	96	2	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2blk	16	96	1	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2blk	16	96	2	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2rnd	16	96	1	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
r2rnd	16	96	2	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
id	20	150	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	20	150	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	20	150	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	20	150	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	20	150	1	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2sum	20	150	2	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2blk	20	150	1	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2blk	20	150	2	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2rnd	20	150	1	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r2rnd	20	150	2	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r3per	15	84	1	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3per	15	84	2	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3sum	15	84	1	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3sum	15	84	2	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3blk	15	84	1	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3blk	15	84	2	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3rnd	15	84	1	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
r3rnd	15	84	2	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
r3per	9	30	1	1 2 3 1 2 3 1 2 3
r3per	9	30	2	1 2 3 1 2 3 1 2 3
r3sum	9	30	1	1 1 1 2 2 2 3 3 3
r3sum	9	30	2	1 1 1 2 2 2 3 3 3
r3blk	9	30	1	1 1 2 2 3 3 1 2 3
r3blk	9	30	2	1 1 2 2 3 3 1 2 3
r3rnd	9	30	1	1 3 3 3 1 2 2 1 2
r3rnd	9	30	2	1 3 3 3 1 2 2 1 2
id	8	20	1	1 1 1 1 1 1 1 1
id	8	20	2	1 1 1 1 1 1 1 1
r2per	8	20	1	1 2 1 2 1 2 1 2
r2per	8	20	2	1 2 1 2 1 2 1 2
r2sum	8	20	1	1 1 1 1 2 2 2 2
r2sum	8	20	2	1 1 1 1 2 2 2 2
r2blk	8	20	1	1 1 2 2 1 1 2 2
r2blk	8	20	2	1 1 2 2 1 1 2 2
r2rnd	8	20	1	1 2 2 1 2 1 1 2
r2rnd	8	20	2	1 2 2 1 2 1 1 2
id	12	45	1	1 1 1 1 1 1 1 1 1 1 1 1
id	12	45	2	1 1 1 1 1 1 1 1 1 1 1 1
r2per	12	45	1	1 2 1 2 1 2 1 2 1 2 1 2
r2per	12	45	2	1 2 1 2 1 2 1 2 1 2 1 2
r2sum	12	45	1	1 1 1 1 1 1 2 2 2 2 2 2
r2sum	12	45	2	1 1 1 1 1 1 2 2 2 2 2 2
r2blk	12	45	1	1 1 1 2 2 2 1 1 1 2 2 2
r2blk	12	45	2	1 1 1 2 2 2 1 1 1 2 2 2
r2rnd	12	45	1	1 1 2 2 1 1 1 2 2 2 1 2
r2rnd	12	45	2	1 1 2 2 1 1 1 2 2 2 1 2
r3per	12	45	1	1 2 3 1 2 3 1 2 3 1 2 3
r3per	12	45	2	1 2 3 1 2 3 1 2 3 1 2 3
r3sum	12	45	1	1 1 1 1 2 2 2 2 3 3 3 3
r3sum	12	45	2	1 1 1 1 2 2 2 2 3 3 3 3
r3blk	12	45	1	1 1 2 2 3 3 1 1 2 2 3 3
r3blk	12	45	2	1 1 2 2 3 3 1 1 2 2 3 3
r3rnd	12	45	1	3 1 3 2 3 2 2 1 3 2 1 1
r3rnd	12	45	2	3 1 3 2 3 2 2 1 3 2 1 1
id	16	80	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	16	80	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	16	80	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	16	80	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	16	80	1	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2sum	16	80	2	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2blk	16	80	1	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2blk	16	80	2	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2rnd	16	80	1	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
r2rnd	16	80	2	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
id	20	125	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	20	125	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	20	125	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	20	125	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	20	125	1	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2sum	20	125	2	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2blk	20	125	1	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2blk	20	125	2	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2rnd	20	125	1	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r2rnd	20	125	2	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r3per	15	70	1	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3per	15	70	2	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3sum	15	70	1	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3sum	15	70	2	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3blk	15	70	1	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3blk	15	70	2	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3rnd	15	70	1	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
r3rnd	15	70	2	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
r3per	9	25	1	1 2 3 1 2 3 1 2 3
r3per	9	25	2	1 2 3 1 2 3 1 2 3
r3sum	9	25	1	1 1 1 2 2 2 3 3 3
r3sum	9	25	2	1 1 1 2 2 2 3 3 3
r3blk	9	25	1	1 1 2 2 3 3 1 2 3
r3blk	9	25	2	1 1 2 2 3 3 1 2 3
r3rnd	9	25	1	1 3 3 3 1 2 2 1 2
r3rnd	9	25	2	1 3 3 3 1 2 2 1 2
id	8	16	1	1 1 1 1 1 1 1 1
id	8	16	2	1 1 1 1 1 1 1 1
r2per	8	16	1	1 2 1 2 1 2 1 2
r2per	8	16	2	1 2 1 2 1 2 1 2
r2sum	8	16	1	1 1 1 1 2 2 2 2
r2sum	8	16	2	1 1 1 1 2 2 2 2
r2blk	8	16	1	1 1 2 2 1 1 2 2
r2blk	8	16	2	1 1 2 2 1 1 2 2
r2rnd	8	16	1	1 2 2 1 2 1 1 2
r2rnd	8	16	2	1 2 2 1 2 1 1 2
id	12	36	1	1 1 1 1 1 1 1 1 1 1 1 1
id	12	36	2	1 1 1 1 1 1 1 1 1 1 1 1
r2per	12	36	1	1 2 1 2 1 2 1 2 1 2 1 2
r2per	12	36	2	1 2 1 2 1 2 1 2 1 2 1 2
r2sum	12	36	1	1 1 1 1 1 1 2 2 2 2 2 2
r2sum	12	36	2	1 1 1 1 1 1 2 2 2 2 2 2
r2blk	12	36	1	1 1 1 2 2 2 1 1 1 2 2 2
r2blk	12	36	2	1 1 1 2 2 2 1 1 1 2 2 2
r2rnd	12	36	1	1 1 2 2 1 1 1 2 2 2 1 2
r2rnd	12	36	2	1 1 2 2 1 1 1 2 2 2 1 2
r3per	12	36	1	1 2 3 1 2 3 1 2 3 1 2 3
r3per	12	36	2	1 2 3 1 2 3 1 2 3 1 2 3
r3sum	12	36	1	1 1 1 1 2 2 2 2 3 3 3 3
r3sum	12	36	2	1 1 1 1 2 2 2 2 3 3 3 3
r3blk	12	36	1	1 1 2 2 3 3 1 1 2 2 3 3
r3blk	12	36	2	1 1 2 2 3 3 1 1 2 2 3 3
r3rnd	12	36	1	3 1 3 2 3 2 2 1 3 2 1 1
r3rnd	12	36	2	3 1 3 2 3 2 2 1 3 2 1 1
id	16	64	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	16	64	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	16	64	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	16	64	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	16	64	1	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2sum	16	64	2	1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2
r2blk	16	64	1	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2blk	16	64	2	1 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2
r2rnd	16	64	1	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
r2rnd	16	64	2	2 2 1 1 2 2 1 1 2 2 1 2 1 2 1 1
id	20	100	1	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
id	20	100	2	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r2per	20	100	1	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2per	20	100	2	1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2
r2sum	20	100	1	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2sum	20	100	2	1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
r2blk	20	100	1	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2blk	20	100	2	1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2
r2rnd	20	100	1	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
