host,sum_y,sum_y2,sum_m2,distinct,overlap_0,overlap_1,overlap_2,overlap_3,overlap_4,overlap_5,overlap_6,target0_y,target0_y2,target0_hit,target1_y,target1_y2,target1_hit,target2_y,target2_y2,target2_hit,target3_y,target3_y2,target3_hit
844,291,401,71877,243,0,6,16,14,74,0,291,2,4,1,0,0,0,2,4,1,1,1,1
845,277,365,77365,237,0,10,16,26,36,0,277,0,0,0,1,1,1,0,0,0,0,0,0
846,214,300,81055,173,0,2,2,16,66,0,214,0,0,0,0,0,0,0,0,0,0,0,0
847,335,585,72587,240,0,4,14,74,158,0,335,1,1,1,0,0,0,0,0,0,0,0,0
848,230,428,119465,152,0,6,18,56,118,0,230,1,1,1,0,0,0,0,0,0,4,16,1
849,418,594,56295,339,4,18,36,56,62,0,418,0,0,0,1,1,1,0,0,0,0,0,0
850,392,526,47661,329,0,0,16,44,74,0,392,0,0,0,1,1,1,0,0,0,1,1,1
851,451,791,56549,324,0,12,50,140,138,0,451,1,1,1,2,4,1,0,0,0,0,0,0
852,444,676,47225,342,0,14,38,70,110,0,444,0,0,0,0,0,0,0,0,0,1,1,1
853,265,315,91957,241,0,0,20,28,2,0,265,1,1,1,0,0,0,1,1,1,1,1,1
854,357,509,56217,291,0,2,42,66,42,0,357,0,0,0,0,0,0,1,1,1,1,1,1
855,459,833,71799,310,2,36,74,118,144,0,459,0,0,0,0,0,0,0,0,0,0,0,0
856,335,473,63583,271,0,2,18,40,78,0,335,2,4,1,0,0,0,0,0,0,2,4,1
857,339,451,59233,292,2,0,12,44,54,0,339,0,0,0,0,0,0,0,0,0,0,0,0
858,522,852,49679,382,6,28,68,130,98,0,522,0,0,0,2,4,1,0,0,0,0,0,0
859,364,438,50389,329,2,16,10,30,16,0,364,0,0,0,1,1,1,0,0,0,0,0,0
860,386,508,53351,332,0,18,40,36,28,0,386,0,0,0,1,1,1,2,4,1,0,0,0
861,372,830,85763,221,6,52,66,124,210,0,372,0,0,0,0,0,0,0,0,0,0,0,0
862,281,459,87251,215,4,8,56,74,36,0,281,2,4,1,1,1,1,0,0,0,1,1,1
863,291,449,77529,226,0,0,22,56,80,0,291,0,0,0,0,0,0,0,0,0,0,0,0
864,663,1227,35657,441,6,48,162,214,134,0,663,0,0,0,2,4,1,0,0,0,1,1,1
865,564,948,48409,414,2,38,104,142,98,0,564,0,0,0,0,0,0,1,1,1,1,1,1
866,293,345,84709,267,0,2,4,32,14,0,293,0,0,0,0,0,0,0,0,0,0,0,0
867,269,451,105463,192,0,0,6,40,136,0,269,0,0,0,0,0,0,0,0,0,0,0,0
868,283,371,78455,244,0,4,12,42,30,0,283,0,0,0,0,0,0,1,1,1,0,0,0
869,425,561,51275,363,2,8,32,68,26,0,425,0,0,0,0,0,0,1,1,1,1,1,1
870,454,682,50345,354,0,6,58,92,72,0,454,2,4,1,0,0,0,2,4,1,0,0,0
871,347,421,49219,314,0,2,4,28,40,0,347,0,0,0,1,1,1,1,1,1,0,0,0
872,703,1221,35137,490,4,48,130,230,106,0,703,0,0,0,1,1,1,2,4,1,1,1,1
873,525,873,63449,381,0,4,74,156,114,0,525,0,0,0,2,4,1,1,1,1,0,0,0
874,275,395,68109,221,4,10,10,28,68,0,275,0,0,0,1,1,1,0,0,0,0,0,0
875,359,449,60267,320,0,10,8,30,42,0,359,0,0,0,2,4,1,1,1,1,0,0,0
876,255,299,85505,235,2,4,14,14,10,0,255,0,0,0,1,1,1,0,0,0,2,4,1
877,518,874,45713,380,0,16,70,74,196,0,518,2,4,1,0,0,0,1,1,1,1,1,1
878,319,477,62523,252,0,10,12,42,94,0,319,1,1,1,0,0,0,0,0,0,0,0,0
879,437,699,54839,324,6,24,56,54,122,0,437,0,0,0,0,0,0,0,0,0,0,0,0
880,386,588,62025,304,0,4,40,44,114,0,386,1,1,1,0,0,0,0,0,0,1,1,1
881,368,458,52987,324,0,2,12,44,32,0,368,0,0,0,1,1,1,1,1,1,0,0,0
882,330,464,72891,272,0,2,26,20,86,0,330,0,0,0,0,0,0,0,0,0,1,1,1
883,569,953,50019,419,0,58,94,90,142,0,569,1,1,1,1,1,1,1,1,1,0,0,0
884,549,861,36219,416,2,22,104,86,98,0,549,0,0,0,2,4,1,0,0,0,0,0,0
885,389,557,63135,313,4,20,34,56,54,0,389,1,1,1,1,1,1,2,4,1,0,0,0
886,715,1157,32785,522,6,42,120,148,126,0,715,0,0,0,0,0,0,1,1,1,0,0,0
887,573,1013,56167,392,4,36,120,172,108,0,573,0,0,0,1,1,1,2,4,1,0,0,0
888,307,421,74937,255,0,4,6,4,100,0,307,0,0,0,1,1,1,0,0,0,0,0,0
889,285,381,81283,239,0,4,10,26,56,0,285,0,0,0,0,0,0,1,1,1,1,1,1
890,477,987,56227,306,4,28,124,94,260,0,477,0,0,0,1,1,1,0,0,0,0,0,0
891,391,531,55753,323,0,4,8,30,98,0,391,0,0,0,0,0,0,0,0,0,1,1,1
892,401,589,49697,328,0,6,34,56,92,0,401,1,1,1,0,0,0,0,0,0,2,4,1
893,473,681,52915,374,0,14,72,78,44,0,473,0,0,0,0,0,0,2,4,1,0,0,0
894,490,884,46487,333,0,18,48,122,206,0,490,0,0,0,1,1,1,0,0,0,0,0,0
895,305,371,77847,272,0,0,26,36,4,0,305,1,1,1,0,0,0,0,0,0,0,0,0
896,362,570,66535,278,2,20,24,36,126,0,362,0,0,0,0,0,0,1,1,1,2,4,1
897,429,693,65489,317,0,14,42,48,160,0,429,0,0,0,0,0,0,0,0,0,1,1,1
898,362,550,87395,280,0,0,28,82,78,0,362,0,0,0,0,0,0,0,0,0,0,0,0
899,592,908,39173,445,0,20,102,138,56,0,592,0,0,0,1,1,1,1,1,1,1,1,1
900,315,509,72387,240,2,22,42,38,90,0,315,0,0,0,0,0,0,0,0,0,0,0,0
901,441,601,49475,364,4,16,28,72,40,0,441,0,0,0,1,1,1,0,0,0,0,0,0
902,510,980,70929,335,2,38,86,134,210,0,510,1,1,1,0,0,0,1,1,1,0,0,0
903,398,600,69903,309,0,2,28,72,100,0,398,1,1,1,0,0,0,0,0,0,0,0,0
904,562,948,44091,397,2,2,34,126,222,0,562,0,0,0,1,1,1,0,0,0,1,1,1
905,568,844,42831,439,0,2,86,118,70,0,568,0,0,0,1,1,1,0,0,0,0,0,0
906,448,564,42087,391,4,10,10,48,44,0,448,1,1,1,1,1,1,0,0,0,0,0,0
907,246,312,103191,215,0,2,8,38,18,0,246,0,0,0,0,0,0,0,0,0,0,0,0
908,576,910,41687,440,6,54,114,96,64,0,576,0,0,0,1,1,1,0,0,0,1,1,1
909,332,472,69771,269,0,16,52,46,26,0,332,0,0,0,0,0,0,0,0,0,1,1,1
910,396,628,65575,296,0,26,38,80,88,0,396,1,1,1,0,0,0,0,0,0,2,4,1
911,245,281,69883,227,0,6,6,16,8,0,245,0,0,0,0,0,0,0,0,0,1,1,1
912,540,1020,57965,366,4,32,162,120,162,0,540,0,0,0,0,0,0,2,4,1,0,0,0
913,324,442,95329,271,0,8,24,44,42,0,324,0,0,0,1,1,1,0,0,0,0,0,0
914,455,641,45539,372,0,8,50,72,56,0,455,1,1,1,2,4,1,0,0,0,1,1,1
915,239,293,89469,213,0,0,6,18,30,0,239,0,0,0,0,0,0,0,0,0,0,0,0
916,423,629,53133,334,0,22,56,78,50,0,423,0,0,0,1,1,1,0,0,0,0,0,0
917,357,553,79345,272,0,8,36,56,96,0,357,2,4,1,0,0,0,1,1,1,3,9,1
918,437,679,48611,329,2,14,74,96,56,0,437,1,1,1,0,0,0,2,4,1,1,1,1
919,492,734,49201,391,0,26,54,74,88,0,492,1,1,1,1,1,1,2,4,1,0,0,0
920,233,383,95025,180,8,22,26,46,48,0,233,0,0,0,2,4,1,0,0,0,3,9,1
921,421,719,58841,303,0,12,50,60,176,0,421,0,0,0,1,1,1,0,0,0,0,0,0
922,269,445,118233,199,0,8,34,58,76,0,269,1,1,1,1,1,1,1,1,1,3,9,1
923,620,984,37961,465,2,34,126,106,96,0,620,0,0,0,1,1,1,2,4,1,2,4,1
924,497,759,50363,391,0,8,88,94,72,0,497,0,0,0,1,1,1,1,1,1,1,1,1
925,559,913,44493,414,2,24,70,148,110,0,559,0,0,0,2,4,1,1,1,1,0,0,0
926,215,271,106973,189,0,2,2,14,38,0,215,0,0,0,1,1,1,0,0,0,1,1,1
927,374,534,55651,305,2,4,20,50,84,0,374,0,0,0,1,1,1,2,4,1,0,0,0
928,373,583,63913,283,0,20,32,68,90,0,373,0,0,0,0,0,0,0,0,0,0,0,0
929,258,316,81621,235,0,8,14,26,10,0,258,1,1,1,0,0,0,0,0,0,0,0,0
930,395,663,64041,291,4,22,44,84,114,0,395,0,0,0,1,1,1,0,0,0,0,0,0
931,287,407,67121,231,0,2,14,16,88,0,287,1,1,1,0,0,0,0,0,0,1,1,1
932,484,678,57171,400,0,18,68,28,80,0,484,0,0,0,0,0,0,1,1,1,1,1,1
933,363,579,72207,270,2,12,24,44,134,0,363,0,0,0,1,1,1,0,0,0,0,0,0
934,281,309,87291,267,0,4,4,6,14,0,281,1,1,1,0,0,0,1,1,1,0,0,0
935,393,543,57517,324,0,10,16,44,80,0,393,1,1,1,1,1,1,1,1,1,0,0,0
936,393,575,61051,308,0,4,20,58,100,0,393,0,0,0,0,0,0,0,0,0,1,1,1
937,619,979,32817,464,0,18,88,128,126,0,619,0,0,0,0,0,0,0,0,0,0,0,0
938,154,164,150481,150,0,0,4,2,4,0,154,0,0,0,0,0,0,0,0,0,1,1,1
939,577,1105,44265,370,2,18,48,140,320,0,577,0,0,0,2,4,1,0,0,0,2,4,1
940,309,459,93935,247,0,2,38,64,46,0,309,0,0,0,0,0,0,0,0,0,0,0,0
941,283,359,77375,245,0,2,20,32,22,0,283,1,1,1,0,0,0,1,1,1,0,0,0
942,326,382,64047,300,0,0,10,10,36,0,326,1,1,1,0,0,0,1,1,1,0,0,0
943,408,622,55133,316,0,8,34,90,82,0,408,2,4,1,1,1,1,1,1,1,0,0,0
944,272,378,89621,227,0,0,28,48,30,0,272,0,0,0,1,1,1,0,0,0,0,0,0
945,558,784,34633,451,2,14,58,80,72,0,558,0,0,0,1,1,1,0,0,0,0,0,0
946,292,370,77175,255,0,0,18,18,42,0,292,0,0,0,1,1,1,0,0,0,0,0,0
947,359,607,98771,258,0,14,46,76,112,0,359,2,4,1,1,1,1,0,0,0,2,4,1
948,584,1056,51035,398,2,60,172,160,78,0,584,0,0,0,2,4,1,0,0,0,0,0,0
949,408,496,44081,366,0,4,18,28,38,0,408,0,0,0,1,1,1,0,0,0,0,0,0
950,204,310,135163,164,0,0,22,50,34,0,204,0,0,0,0,0,0,0,0,0,0,0,0
951,445,793,61309,305,0,6,38,132,172,0,445,1,1,1,0,0,0,2,4,1,1,1,1
952,358,556,84029,269,0,20,70,84,24,0,358,0,0,0,0,0,0,0,0,0,0,0,0
953,230,358,118835,175,0,4,18,56,50,0,230,1,1,1,0,0,0,0,0,0,0,0,0
954,596,1002,52267,429,0,24,102,154,126,0,596,3,9,1,1,1,1,2,4,1,1,1,1
955,248,298,74607,225,0,0,6,20,24,0,248,0,0,0,0,0,0,0,0,0,0,0,0
956,462,676,43307,365,0,14,50,90,60,0,462,1,1,1,1,1,1,0,0,0,0,0,0
957,339,523,82943,259,0,10,36,48,90,0,339,0,0,0,0,0,0,0,0,0,0,0,0
958,440,680,64797,337,0,4,42,104,90,0,440,0,0,0,0,0,0,1,1,1,2,4,1
959,418,632,59053,321,0,6,46,52,110,0,418,1,1,1,1,1,1,1,1,1,0,0,0
960,297,443,79969,228,0,12,12,52,70,0,297,0,0,0,1,1,1,0,0,0,0,0,0
961,412,662,73527,307,4,12,72,112,50,0,412,0,0,0,0,0,0,1,1,1,1,1,1
962,221,239,99547,213,0,0,0,12,6,0,221,0,0,0,0,0,0,0,0,0,0,0,0
963,339,423,58397,300,0,0,10,20,54,0,339,1,1,1,0,0,0,0,0,0,1,1,1
964,263,355,70811,219,2,6,22,14,48,0,263,0,0,0,0,0,0,0,0,0,1,1,1
965,217,315,97809,168,2,6,8,2,80,0,217,1,1,1,0,0,0,0,0,0,1,1,1
966,320,484,90729,250,0,8,40,40,76,0,320,0,0,0,0,0,0,0,0,0,0,0,0
967,414,700,70739,297,0,6,54,92,134,0,414,2,4,1,0,0,0,1,1,1,1,1,1
968,127,169,158489,106,0,0,0,14,28,0,127,0,0,0,0,0,0,0,0,0,1,1,1
969,415,723,71323,292,0,0,10,108,190,0,415,1,1,1,0,0,0,2,4,1,0,0,0
970,314,614,114671,210,2,18,62,80,138,0,314,2,4,1,1,1,1,1,1,1,2,4,1
971,193,221,144117,179,0,0,0,6,22,0,193,2,4,1,0,0,0,2,4,1,0,0,0
972,376,514,69655,311,0,2,24,58,54,0,376,1,1,1,0,0,0,0,0,0,0,0,0
973,482,794,61507,353,0,18,62,142,90,0,482,0,0,0,1,1,1,0,0,0,0,0,0
974,290,336,74419,267,0,6,14,16,10,0,290,1,1,1,0,0,0,0,0,0,0,0,0
975,281,335,73677,255,0,2,12,18,22,0,281,0,0,0,1,1,1,0,0,0,1,1,1
976,290,338,74495,268,0,0,4,20,24,0,290,0,0,0,0,0,0,0,0,0,0,0,0
977,687,1165,29377,490,6,78,158,162,74,0,687,0,0,0,0,0,0,0,0,0,2,4,1
978,402,600,57081,321,2,26,54,78,38,0,402,0,0,0,2,4,1,0,0,0,0,0,0
979,412,616,50471,320,0,16,56,76,56,0,412,1,1,1,0,0,0,1,1,1,0,0,0
980,471,793,51513,344,10,22,76,96,118,0,471,1,1,1,0,0,0,0,0,0,0,0,0
981,456,674,51661,361,0,6,22,82,108,0,456,0,0,0,2,4,1,0,0,0,1,1,1
982,571,989,40247,400,2,26,96,142,152,0,571,2,4,1,1,1,1,2,4,1,1,1,1
983,286,328,91871,265,0,2,12,18,10,0,286,2,4,1,0,0,0,1,1,1,0,0,0
984,536,846,42245,405,0,8,56,146,100,0,536,0,0,0,0,0,0,0,0,0,2,4,1
985,366,498,63835,304,0,2,22,58,50,0,366,1,1,1,0,0,0,0,0,0,1,1,1
986,533,865,41795,400,8,30,72,76,146,0,533,0,0,0,1,1,1,0,0,0,2,4,1
987,248,364,120963,196,2,0,0,14,100,0,248,0,0,0,0,0,0,0,0,0,0,0,0
988,418,552,55861,355,2,2,10,68,52,0,418,0,0,0,1,1,1,0,0,0,0,0,0
989,536,872,50373,398,0,32,98,92,114,0,536,0,0,0,1,1,1,2,4,1,2,4,1
990,328,436,59793,279,2,8,22,44,32,0,328,2,4,1,0,0,0,0,0,0,0,0,0
991,515,867,47767,365,16,32,60,112,132,0,515,0,0,0,1,1,1,0,0,0,1,1,1
992,398,576,62177,323,0,4,24,58,92,0,398,0,0,0,1,1,1,0,0,0,1,1,1
993,613,975,37937,455,0,46,82,106,128,0,613,0,0,0,1,1,1,0,0,0,2,4,1
994,371,521,50717,302,0,4,24,56,66,0,371,1,1,1,0,0,0,0,0,0,0,0,0
995,432,628,50789,347,0,2,36,112,46,0,432,0,0,0,0,0,0,1,1,1,1,1,1
996,142,190,154067,120,0,6,0,28,14,0,142,0,0,0,1,1,1,0,0,0,0,0,0
997,627,1043,39617,447,8,56,138,146,68,0,627,0,0,0,0,0,0,2,4,1,1,1,1
998,574,878,39965,440,10,40,96,106,52,0,574,0,0,0,1,1,1,1,1,1,2,4,1
999,540,826,44017,413,0,24,66,74,122,0,540,0,0,0,0,0,0,0,0,0,1,1,1
